## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4301S_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4301S_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4301S_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 02:09:48 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	21815678	6570834	0	0	10401132	0	0.476773	14808652

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
79.0	1.297349	122	122
80.0	1.297349	127	127
81.0	1.297349	116	116
82.0	1.297349	106	106
83.0	1.297349	120	120
84.0	1.297349	106	106
85.0	1.297349	91	91
86.0	1.297349	90	90
87.0	1.297349	104	104
88.0	1.297349	87	87
89.0	1.297349	103	103
90.0	1.297349	89	89
91.0	1.297349	91	91
92.0	1.297349	69	69
93.0	1.297349	66	66
94.0	1.297349	58	58
95.0	1.297349	80	80
96.0	1.297349	76	76
97.0	1.297349	80	80
98.0	1.297349	61	61
99.0	1.297349	75	75
100.0	1.297349	70	70
101.0	0	52	52
102.0	0	70	70
103.0	0	65	65
104.0	0	60	60
105.0	0	69	69
106.0	0	72	72
107.0	0	53	53
108.0	0	54	54
109.0	0	53	53
110.0	0	60	60
111.0	0	62	62
112.0	0	53	53
113.0	0	48	48
114.0	0	39	39
115.0	0	55	55
116.0	0	45	45
117.0	0	49	49
118.0	0	54	54
119.0	0	47	47
120.0	0	45	45
121.0	0	40	40
122.0	0	44	44
123.0	0	44	44
124.0	0	36	36
125.0	0	48	48
126.0	0	40	40
127.0	0	27	27
128.0	0	36	36
129.0	0	34	34
130.0	0	35	35
131.0	0	31	31
132.0	0	35	35
133.0	0	25	25
134.0	0	38	38
135.0	0	34	34
136.0	0	35	35
137.0	0	29	29
138.0	0	22	22
139.0	0	25	25
140.0	0	32	32
141.0	0	28	28
142.0	0	29	29
143.0	0	31	31
144.0	0	24	24
145.0	0	22	22
146.0	0	21	21
147.0	0	27	27
148.0	0	28	28
149.0	0	34	34
150.0	0	21	21
151.0	0	24	24
152.0	0	15	15
153.0	0	24	24
154.0	0	20	20
155.0	0	26	26
156.0	0	25	25
157.0	0	19	19
158.0	0	15	15
159.0	0	25	25
160.0	0	18	18
161.0	0	16	16
162.0	0	19	19
163.0	0	25	25
164.0	0	25	25
165.0	0	14	14
166.0	0	21	21
167.0	0	16	16
168.0	0	22	22
169.0	0	14	14
170.0	0	12	12
171.0	0	11	11
172.0	0	22	22
173.0	0	14	14
174.0	0	16	16
175.0	0	15	15
176.0	0	13	13
177.0	0	10	10
178.0	0	16	16
179.0	0	18	18
180.0	0	14	14
181.0	0	14	14
182.0	0	15	15
183.0	0	10	10
184.0	0	20	20
185.0	0	13	13
186.0	0	17	17
187.0	0	16	16
188.0	0	12	12
189.0	0	16	16
190.0	0	13	13
191.0	0	4	4
192.0	0	15	15
193.0	0	8	8
194.0	0	14	14
195.0	0	10	10
196.0	0	15	15
197.0	0	8	8
198.0	0	15	15
199.0	0	20	20
200.0	0	13	13
201.0	0	9	9
202.0	0	8	8
203.0	0	10	10
204.0	0	9	9
205.0	0	6	6
206.0	0	10	10
207.0	0	9	9
208.0	0	15	15
209.0	0	14	14
210.0	0	12	12
211.0	0	13	13
212.0	0	4	4
213.0	0	4	4
214.0	0	9	9
215.0	0	5	5
216.0	0	7	7
217.0	0	14	14
218.0	0	13	13
219.0	0	7	7
220.0	0	7	7
221.0	0	7	7
222.0	0	4	4
223.0	0	7	7
224.0	0	12	12
225.0	0	9	9
226.0	0	9	9
227.0	0	3	3
228.0	0	2	2
229.0	0	9	9
230.0	0	12	12
231.0	0	9	9
232.0	0	4	4
233.0	0	1	1
234.0	0	11	11
235.0	0	4	4
236.0	0	6	6
237.0	0	8	8
238.0	0	6	6
239.0	0	6	6
240.0	0	12	12
241.0	0	7	7
242.0	0	4	4
243.0	0	1	1
244.0	0	7	7
245.0	0	5	5
246.0	0	6	6
247.0	0	4	4
248.0	0	5	5
249.0	0	3	3
250.0	0	4	4
251.0	0	5	5
252.0	0	5	5
253.0	0	9	9
254.0	0	6	6
255.0	0	10	10
256.0	0	10	10
257.0	0	5	5
258.0	0	1	1
259.0	0	7	7
260.0	0	7	7
261.0	0	4	4
262.0	0	3	3
263.0	0	2	2
264.0	0	6	6
265.0	0	3	3
266.0	0	8	8
267.0	0	5	5
268.0	0	1	1
269.0	0	1	1
270.0	0	3	3
271.0	0	2	2
272.0	0	8	8
273.0	0	4	4
274.0	0	3	3
275.0	0	6	6
276.0	0	5	5
277.0	0	4	4
278.0	0	1	1
279.0	0	5	5
280.0	0	3	3
281.0	0	3	3
282.0	0	4	4
283.0	0	5	5
284.0	0	2	2
285.0	0	7	7
286.0	0	2	2
287.0	0	3	3
288.0	0	3	3
289.0	0	4	4
290.0	0	4	4
291.0	0	1	1
292.0	0	6	6
293.0	0	3	3
294.0	0	1	1
295.0	0	2	2
296.0	0	10	10
297.0	0	2	2
298.0	0	3	3
299.0	0	2	2
300.0	0	3	3
301.0	0	2	2
302.0	0	2	2
303.0	0	5	5
304.0	0	5	5
305.0	0	2	2
306.0	0	5	5
307.0	0	3	3
308.0	0	3	3
309.0	0	5	5
310.0	0	5	5
311.0	0	4	4
312.0	0	1	1
313.0	0	1	1
314.0	0	2	2
315.0	0	4	4
317.0	0	4	4
318.0	0	2	2
319.0	0	3	3
320.0	0	4	4
321.0	0	3	3
322.0	0	1	1
323.0	0	6	6
324.0	0	5	5
325.0	0	5	5
326.0	0	2	2
327.0	0	4	4
328.0	0	2	2
329.0	0	5	5
330.0	0	2	2
331.0	0	4	4
332.0	0	8	8
333.0	0	2	2
334.0	0	1	1
335.0	0	2	2
336.0	0	3	3
337.0	0	2	2
338.0	0	2	2
339.0	0	1	1
340.0	0	1	1
341.0	0	4	4
342.0	0	3	3
343.0	0	3	3
344.0	0	2	2
345.0	0	4	4
347.0	0	4	4
349.0	0	1	1
350.0	0	5	5
351.0	0	2	2
352.0	0	5	5
353.0	0	3	3
354.0	0	1	1
356.0	0	6	6
357.0	0	2	2
358.0	0	1	1
361.0	0	3	3
362.0	0	2	2
363.0	0	2	2
364.0	0	2	2
366.0	0	1	1
367.0	0	5	5
368.0	0	1	1
369.0	0	1	1
370.0	0	2	2
371.0	0	1	1
372.0	0	2	2
373.0	0	3	3
374.0	0	3	3
375.0	0	2	2
376.0	0	1	1
377.0	0	1	1
378.0	0	1	1
379.0	0	2	2
380.0	0	1	1
381.0	0	2	2
382.0	0	1	1
383.0	0	4	4
384.0	0	3	3
385.0	0	1	1
386.0	0	3	3
388.0	0	2	2
389.0	0	3	3
390.0	0	5	5
391.0	0	1	1
392.0	0	1	1
393.0	0	1	1
395.0	0	2	2
396.0	0	2	2
397.0	0	2	2
398.0	0	4	4
401.0	0	1	1
402.0	0	2	2
404.0	0	2	2
406.0	0	1	1
408.0	0	1	1
412.0	0	1	1
413.0	0	1	1
414.0	0	2	2
415.0	0	1	1
416.0	0	1	1
417.0	0	2	2
418.0	0	3	3
419.0	0	1	1
420.0	0	1	1
424.0	0	1	1
426.0	0	2	2
427.0	0	1	1
429.0	0	2	2
432.0	0	2	2
433.0	0	2	2
434.0	0	3	3
437.0	0	2	2
438.0	0	1	1
439.0	0	2	2
440.0	0	3	3
441.0	0	1	1
445.0	0	1	1
446.0	0	2	2
447.0	0	2	2
448.0	0	1	1
449.0	0	1	1
450.0	0	2	2
452.0	0	3	3
453.0	0	1	1
455.0	0	1	1
456.0	0	1	1
457.0	0	1	1
458.0	0	3	3
460.0	0	2	2
465.0	0	3	3
466.0	0	1	1
468.0	0	1	1
469.0	0	1	1
472.0	0	1	1
476.0	0	1	1
481.0	0	2	2
482.0	0	1	1
484.0	0	1	1
489.0	0	3	3
494.0	0	1	1
497.0	0	1	1
498.0	0	1	1
503.0	0	2	2
508.0	0	2	2
511.0	0	1	1
514.0	0	1	1
518.0	0	1	1
521.0	0	2	2
526.0	0	2	2
531.0	0	1	1
533.0	0	1	1
535.0	0	1	1
536.0	0	1	1
537.0	0	1	1
541.0	0	1	1
545.0	0	1	1
547.0	0	1	1
548.0	0	1	1
552.0	0	2	2
553.0	0	1	1
554.0	0	1	1
556.0	0	3	3
563.0	0	2	2
565.0	0	2	2
566.0	0	1	1
567.0	0	2	2
568.0	0	1	1
569.0	0	1	1
570.0	0	1	1
575.0	0	1	1
579.0	0	1	1
583.0	0	2	2
584.0	0	1	1
591.0	0	1	1
594.0	0	1	1
596.0	0	1	1
598.0	0	1	1
600.0	0	1	1
601.0	0	1	1
602.0	0	1	1
603.0	0	1	1
604.0	0	1	1
612.0	0	1	1
618.0	0	1	1
620.0	0	1	1
633.0	0	1	1
639.0	0	1	1
640.0	0	1	1
643.0	0	1	1
649.0	0	1	1
655.0	0	2	2
666.0	0	1	1
670.0	0	2	2
678.0	0	1	1
681.0	0	1	1
682.0	0	1	1
683.0	0	2	2
689.0	0	1	1
691.0	0	1	1
693.0	0	1	1
694.0	0	1	1
695.0	0	2	2
702.0	0	1	1
705.0	0	1	1
708.0	0	1	1
710.0	0	1	1
732.0	0	1	1
747.0	0	1	1
748.0	0	1	1
751.0	0	1	1
754.0	0	1	1
755.0	0	1	1
770.0	0	1	1
795.0	0	1	1
796.0	0	1	1
804.0	0	1	1
807.0	0	1	1
820.0	0	1	1
843.0	0	1	1
865.0	0	1	1
868.0	0	1	1
881.0	0	1	1
889.0	0	1	1
914.0	0	1	1
923.0	0	1	1
937.0	0	2	2
945.0	0	1	1
948.0	0	1	1
968.0	0	1	1
981.0	0	1	1
987.0	0	1	1
992.0	0	1	1
1005.0	0	1	1
1048.0	0	1	1
1068.0	0	1	1
1122.0	0	1	1
1123.0	0	1	1
1185.0	0	1	1
1197.0	0	2	2
1223.0	0	1	1
1264.0	0	1	1
1276.0	0	1	1
1287.0	0	1	1
1319.0	0	1	1
1452.0	0	1	1
1490.0	0	1	1
1583.0	0	1	1
2862.0	0	1	1

