## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4220L_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4220L_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4220L_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 01:49:24 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	26149813	6236944	0	0	10926784	0	0.417853	21776682

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
116.0	0	23	23
117.0	0	27	27
118.0	0	29	29
119.0	0	24	24
120.0	0	17	17
121.0	0	27	27
122.0	0	16	16
123.0	0	25	25
124.0	0	24	24
125.0	0	22	22
126.0	0	22	22
127.0	0	21	21
128.0	0	27	27
129.0	0	16	16
130.0	0	19	19
131.0	0	18	18
132.0	0	15	15
133.0	0	15	15
134.0	0	16	16
135.0	0	25	25
136.0	0	13	13
137.0	0	22	22
138.0	0	14	14
139.0	0	26	26
140.0	0	21	21
141.0	0	14	14
142.0	0	18	18
143.0	0	15	15
144.0	0	17	17
145.0	0	14	14
146.0	0	14	14
147.0	0	12	12
148.0	0	9	9
149.0	0	8	8
150.0	0	10	10
151.0	0	12	12
152.0	0	11	11
153.0	0	11	11
154.0	0	9	9
155.0	0	14	14
156.0	0	12	12
157.0	0	9	9
158.0	0	17	17
159.0	0	7	7
160.0	0	8	8
161.0	0	13	13
162.0	0	8	8
163.0	0	8	8
164.0	0	5	5
165.0	0	12	12
166.0	0	9	9
167.0	0	7	7
168.0	0	9	9
169.0	0	7	7
170.0	0	9	9
171.0	0	9	9
172.0	0	7	7
173.0	0	9	9
174.0	0	7	7
175.0	0	6	6
176.0	0	11	11
177.0	0	6	6
178.0	0	7	7
179.0	0	12	12
180.0	0	12	12
181.0	0	11	11
182.0	0	10	10
183.0	0	7	7
184.0	0	7	7
185.0	0	8	8
186.0	0	6	6
187.0	0	4	4
188.0	0	6	6
189.0	0	5	5
190.0	0	11	11
191.0	0	2	2
192.0	0	4	4
193.0	0	5	5
194.0	0	5	5
195.0	0	7	7
196.0	0	6	6
197.0	0	4	4
198.0	0	10	10
199.0	0	6	6
200.0	0	3	3
201.0	0	6	6
202.0	0	5	5
203.0	0	6	6
204.0	0	3	3
205.0	0	4	4
206.0	0	8	8
207.0	0	4	4
208.0	0	5	5
209.0	0	7	7
210.0	0	6	6
211.0	0	3	3
212.0	0	6	6
213.0	0	7	7
214.0	0	6	6
215.0	0	4	4
216.0	0	3	3
217.0	0	8	8
218.0	0	3	3
219.0	0	2	2
220.0	0	4	4
221.0	0	8	8
222.0	0	2	2
223.0	0	3	3
224.0	0	6	6
225.0	0	7	7
226.0	0	4	4
227.0	0	2	2
228.0	0	3	3
229.0	0	2	2
230.0	0	7	7
231.0	0	5	5
232.0	0	5	5
233.0	0	2	2
234.0	0	1	1
235.0	0	4	4
236.0	0	2	2
237.0	0	6	6
238.0	0	4	4
239.0	0	3	3
240.0	0	2	2
241.0	0	3	3
243.0	0	4	4
244.0	0	3	3
245.0	0	1	1
246.0	0	2	2
247.0	0	6	6
248.0	0	5	5
249.0	0	2	2
251.0	0	2	2
252.0	0	4	4
253.0	0	3	3
254.0	0	2	2
255.0	0	3	3
256.0	0	2	2
257.0	0	5	5
258.0	0	3	3
259.0	0	3	3
260.0	0	6	6
261.0	0	1	1
262.0	0	4	4
263.0	0	3	3
264.0	0	3	3
266.0	0	1	1
267.0	0	3	3
268.0	0	2	2
269.0	0	1	1
270.0	0	1	1
271.0	0	1	1
272.0	0	2	2
273.0	0	3	3
274.0	0	1	1
275.0	0	3	3
276.0	0	2	2
277.0	0	3	3
280.0	0	2	2
281.0	0	2	2
283.0	0	1	1
285.0	0	2	2
286.0	0	2	2
288.0	0	5	5
289.0	0	2	2
290.0	0	1	1
292.0	0	1	1
293.0	0	1	1
295.0	0	1	1
296.0	0	2	2
297.0	0	2	2
299.0	0	1	1
300.0	0	2	2
302.0	0	1	1
303.0	0	2	2
304.0	0	1	1
305.0	0	1	1
307.0	0	1	1
308.0	0	2	2
310.0	0	1	1
312.0	0	1	1
313.0	0	2	2
314.0	0	1	1
315.0	0	4	4
316.0	0	1	1
320.0	0	1	1
321.0	0	1	1
323.0	0	2	2
324.0	0	1	1
325.0	0	1	1
327.0	0	2	2
328.0	0	2	2
330.0	0	2	2
334.0	0	1	1
335.0	0	1	1
336.0	0	1	1
337.0	0	2	2
338.0	0	1	1
339.0	0	2	2
340.0	0	1	1
348.0	0	2	2
349.0	0	1	1
352.0	0	3	3
353.0	0	1	1
354.0	0	1	1
355.0	0	1	1
356.0	0	1	1
357.0	0	1	1
360.0	0	1	1
362.0	0	1	1
363.0	0	1	1
364.0	0	1	1
365.0	0	1	1
368.0	0	1	1
371.0	0	1	1
372.0	0	1	1
373.0	0	1	1
376.0	0	1	1
377.0	0	1	1
379.0	0	1	1
382.0	0	2	2
385.0	0	1	1
386.0	0	1	1
387.0	0	1	1
388.0	0	2	2
389.0	0	1	1
391.0	0	1	1
392.0	0	1	1
393.0	0	1	1
395.0	0	1	1
397.0	0	2	2
398.0	0	2	2
401.0	0	1	1
402.0	0	2	2
404.0	0	1	1
405.0	0	1	1
406.0	0	1	1
407.0	0	1	1
409.0	0	1	1
410.0	0	1	1
411.0	0	1	1
417.0	0	2	2
421.0	0	1	1
424.0	0	1	1
429.0	0	1	1
432.0	0	1	1
435.0	0	1	1
439.0	0	1	1
444.0	0	1	1
446.0	0	1	1
450.0	0	3	3
458.0	0	1	1
464.0	0	1	1
471.0	0	2	2
473.0	0	1	1
488.0	0	1	1
492.0	0	1	1
493.0	0	1	1
496.0	0	1	1
502.0	0	1	1
503.0	0	1	1
514.0	0	1	1
525.0	0	1	1
526.0	0	1	1
547.0	0	1	1
548.0	0	1	1
552.0	0	1	1
555.0	0	1	1
556.0	0	1	1
561.0	0	1	1
562.0	0	1	1
567.0	0	1	1
570.0	0	1	1
574.0	0	1	1
577.0	0	1	1
583.0	0	1	1
587.0	0	1	1
598.0	0	1	1
607.0	0	1	1
612.0	0	1	1
617.0	0	1	1
618.0	0	1	1
645.0	0	1	1
656.0	0	1	1
672.0	0	1	1
674.0	0	1	1
676.0	0	1	1
704.0	0	1	1
711.0	0	1	1
716.0	0	1	1
756.0	0	1	1
782.0	0	1	1
845.0	0	2	2
849.0	0	1	1
858.0	0	1	1
864.0	0	1	1
895.0	0	1	1
962.0	0	1	1
1848.0	0	1	1

