## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4306S_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4306S_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4306S_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 01:02:13 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	17313210	5736706	0	0	10575568	0	0.610838	7475106

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
151.0	0	18	18
152.0	0	21	21
153.0	0	20	20
154.0	0	17	17
155.0	0	18	18
156.0	0	25	25
157.0	0	19	19
158.0	0	20	20
159.0	0	21	21
160.0	0	25	25
161.0	0	20	20
162.0	0	18	18
163.0	0	8	8
164.0	0	12	12
165.0	0	20	20
166.0	0	16	16
167.0	0	18	18
168.0	0	17	17
169.0	0	17	17
170.0	0	9	9
171.0	0	17	17
172.0	0	10	10
173.0	0	15	15
174.0	0	18	18
175.0	0	18	18
176.0	0	9	9
177.0	0	14	14
178.0	0	17	17
179.0	0	22	22
180.0	0	8	8
181.0	0	17	17
182.0	0	15	15
183.0	0	12	12
184.0	0	18	18
185.0	0	8	8
186.0	0	18	18
187.0	0	12	12
188.0	0	6	6
189.0	0	12	12
190.0	0	9	9
191.0	0	13	13
192.0	0	8	8
193.0	0	11	11
194.0	0	13	13
195.0	0	9	9
196.0	0	11	11
197.0	0	7	7
198.0	0	9	9
199.0	0	12	12
200.0	0	10	10
201.0	0	8	8
202.0	0	9	9
203.0	0	11	11
204.0	0	8	8
205.0	0	5	5
206.0	0	12	12
207.0	0	11	11
208.0	0	8	8
209.0	0	14	14
210.0	0	9	9
211.0	0	10	10
212.0	0	11	11
213.0	0	10	10
214.0	0	5	5
215.0	0	12	12
216.0	0	4	4
217.0	0	10	10
218.0	0	4	4
219.0	0	6	6
220.0	0	8	8
221.0	0	8	8
222.0	0	7	7
223.0	0	6	6
224.0	0	6	6
225.0	0	4	4
226.0	0	9	9
227.0	0	9	9
228.0	0	9	9
229.0	0	11	11
230.0	0	4	4
231.0	0	11	11
232.0	0	9	9
233.0	0	4	4
234.0	0	7	7
235.0	0	9	9
236.0	0	6	6
237.0	0	3	3
238.0	0	6	6
239.0	0	8	8
240.0	0	6	6
241.0	0	9	9
242.0	0	7	7
243.0	0	4	4
244.0	0	8	8
245.0	0	6	6
246.0	0	6	6
247.0	0	2	2
248.0	0	5	5
249.0	0	5	5
250.0	0	6	6
251.0	0	6	6
252.0	0	6	6
253.0	0	4	4
254.0	0	5	5
255.0	0	5	5
256.0	0	7	7
257.0	0	8	8
258.0	0	3	3
259.0	0	7	7
260.0	0	9	9
261.0	0	5	5
262.0	0	4	4
263.0	0	5	5
264.0	0	11	11
265.0	0	6	6
266.0	0	7	7
267.0	0	5	5
268.0	0	9	9
269.0	0	4	4
270.0	0	5	5
271.0	0	4	4
272.0	0	5	5
273.0	0	5	5
274.0	0	5	5
275.0	0	6	6
276.0	0	5	5
277.0	0	5	5
278.0	0	7	7
279.0	0	2	2
280.0	0	3	3
281.0	0	6	6
282.0	0	2	2
283.0	0	6	6
284.0	0	4	4
285.0	0	3	3
286.0	0	3	3
287.0	0	3	3
288.0	0	5	5
289.0	0	3	3
290.0	0	4	4
291.0	0	2	2
292.0	0	4	4
293.0	0	2	2
294.0	0	1	1
295.0	0	2	2
296.0	0	2	2
297.0	0	3	3
298.0	0	2	2
299.0	0	1	1
300.0	0	1	1
302.0	0	2	2
303.0	0	2	2
304.0	0	1	1
305.0	0	6	6
306.0	0	2	2
307.0	0	2	2
308.0	0	2	2
309.0	0	3	3
310.0	0	3	3
311.0	0	4	4
312.0	0	4	4
313.0	0	3	3
314.0	0	3	3
315.0	0	1	1
316.0	0	4	4
317.0	0	4	4
319.0	0	2	2
320.0	0	3	3
322.0	0	2	2
323.0	0	5	5
324.0	0	3	3
325.0	0	4	4
326.0	0	2	2
327.0	0	3	3
328.0	0	4	4
329.0	0	3	3
330.0	0	2	2
331.0	0	1	1
332.0	0	2	2
333.0	0	1	1
335.0	0	3	3
336.0	0	2	2
337.0	0	2	2
338.0	0	2	2
339.0	0	2	2
340.0	0	1	1
341.0	0	2	2
342.0	0	2	2
343.0	0	2	2
345.0	0	3	3
346.0	0	3	3
347.0	0	1	1
349.0	0	2	2
352.0	0	2	2
353.0	0	3	3
355.0	0	3	3
356.0	0	2	2
357.0	0	5	5
358.0	0	5	5
359.0	0	4	4
360.0	0	1	1
361.0	0	2	2
362.0	0	1	1
363.0	0	2	2
364.0	0	2	2
365.0	0	7	7
366.0	0	3	3
367.0	0	2	2
370.0	0	1	1
372.0	0	2	2
373.0	0	2	2
374.0	0	4	4
375.0	0	1	1
376.0	0	4	4
377.0	0	3	3
378.0	0	1	1
379.0	0	4	4
380.0	0	1	1
381.0	0	2	2
382.0	0	1	1
383.0	0	2	2
384.0	0	1	1
387.0	0	1	1
388.0	0	1	1
389.0	0	4	4
390.0	0	1	1
391.0	0	4	4
392.0	0	1	1
394.0	0	2	2
395.0	0	1	1
396.0	0	4	4
397.0	0	1	1
398.0	0	2	2
399.0	0	5	5
400.0	0	1	1
401.0	0	1	1
402.0	0	3	3
403.0	0	1	1
405.0	0	1	1
407.0	0	1	1
408.0	0	2	2
409.0	0	1	1
411.0	0	1	1
412.0	0	2	2
416.0	0	3	3
417.0	0	1	1
418.0	0	1	1
419.0	0	1	1
420.0	0	2	2
422.0	0	2	2
425.0	0	3	3
427.0	0	1	1
428.0	0	1	1
429.0	0	1	1
430.0	0	1	1
431.0	0	1	1
433.0	0	2	2
434.0	0	1	1
435.0	0	1	1
436.0	0	1	1
437.0	0	1	1
438.0	0	1	1
439.0	0	4	4
441.0	0	1	1
443.0	0	1	1
446.0	0	2	2
449.0	0	3	3
451.0	0	2	2
452.0	0	2	2
453.0	0	1	1
456.0	0	1	1
457.0	0	3	3
459.0	0	1	1
461.0	0	1	1
462.0	0	1	1
464.0	0	1	1
465.0	0	2	2
467.0	0	1	1
469.0	0	1	1
470.0	0	1	1
471.0	0	1	1
472.0	0	3	3
474.0	0	1	1
475.0	0	1	1
477.0	0	1	1
482.0	0	1	1
483.0	0	1	1
484.0	0	1	1
485.0	0	1	1
489.0	0	1	1
491.0	0	1	1
492.0	0	1	1
495.0	0	1	1
496.0	0	1	1
497.0	0	2	2
501.0	0	1	1
502.0	0	1	1
505.0	0	2	2
507.0	0	1	1
509.0	0	1	1
513.0	0	1	1
515.0	0	3	3
516.0	0	1	1
518.0	0	1	1
521.0	0	1	1
522.0	0	1	1
523.0	0	1	1
525.0	0	1	1
527.0	0	1	1
528.0	0	1	1
531.0	0	1	1
532.0	0	1	1
533.0	0	1	1
535.0	0	1	1
543.0	0	1	1
544.0	0	1	1
545.0	0	1	1
547.0	0	1	1
549.0	0	2	2
553.0	0	1	1
556.0	0	2	2
559.0	0	1	1
560.0	0	1	1
561.0	0	1	1
562.0	0	1	1
564.0	0	1	1
566.0	0	1	1
567.0	0	1	1
568.0	0	1	1
573.0	0	1	1
574.0	0	1	1
577.0	0	1	1
582.0	0	1	1
592.0	0	1	1
593.0	0	1	1
603.0	0	2	2
605.0	0	1	1
606.0	0	1	1
607.0	0	1	1
608.0	0	1	1
611.0	0	2	2
617.0	0	1	1
618.0	0	1	1
623.0	0	1	1
628.0	0	1	1
649.0	0	1	1
650.0	0	1	1
662.0	0	1	1
664.0	0	1	1
665.0	0	1	1
666.0	0	2	2
667.0	0	1	1
669.0	0	1	1
672.0	0	1	1
673.0	0	1	1
674.0	0	2	2
677.0	0	1	1
683.0	0	1	1
686.0	0	1	1
693.0	0	1	1
695.0	0	1	1
697.0	0	1	1
714.0	0	2	2
722.0	0	2	2
734.0	0	1	1
737.0	0	1	1
740.0	0	2	2
754.0	0	1	1
770.0	0	1	1
790.0	0	1	1
813.0	0	1	1
825.0	0	1	1
867.0	0	1	1
872.0	0	1	1
880.0	0	1	1
901.0	0	1	1
907.0	0	1	1
919.0	0	1	1
922.0	0	1	1
942.0	0	1	1
951.0	0	1	1
952.0	0	1	1
962.0	0	1	1
975.0	0	1	1
987.0	0	1	1
991.0	0	1	1
996.0	0	1	1
999.0	0	1	1
1028.0	0	1	1
1078.0	0	1	1
1158.0	0	1	1
1185.0	0	1	1
1189.0	0	1	1
1275.0	0	1	1
1286.0	0	1	1
1287.0	0	1	1
1353.0	0	1	1
1407.0	0	1	1
1409.0	0	1	1
1439.0	0	1	1
1711.0	0	1	1
1832.0	0	1	1
2490.0	0	1	1

