## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/WT_DSS_D1_REP1_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/WT_DSS_D1_REP1_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/WT_DSS_D1_REP1_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 12 09:12:42 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	7341	15986052	5315440	0	4028	5106721	0	0.319501	19347060

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
591.0	0	2	2
593.0	0	1	1
594.0	0	1	1
595.0	0	2	2
596.0	0	1	1
598.0	0	2	2
599.0	0	1	1
600.0	0	3	3
601.0	0	1	1
602.0	0	1	1
603.0	0	1	1
605.0	0	2	2
607.0	0	3	3
608.0	0	2	2
611.0	0	1	1
612.0	0	1	1
613.0	0	2	2
614.0	0	1	1
615.0	0	4	4
619.0	0	1	1
621.0	0	1	1
622.0	0	1	1
623.0	0	3	3
624.0	0	1	1
625.0	0	3	3
628.0	0	2	2
630.0	0	3	3
632.0	0	3	3
633.0	0	1	1
634.0	0	1	1
635.0	0	1	1
636.0	0	2	2
637.0	0	1	1
638.0	0	2	2
640.0	0	1	1
641.0	0	1	1
649.0	0	1	1
650.0	0	1	1
656.0	0	1	1
657.0	0	4	4
658.0	0	1	1
659.0	0	2	2
660.0	0	1	1
661.0	0	1	1
663.0	0	4	4
664.0	0	2	2
666.0	0	1	1
667.0	0	1	1
670.0	0	2	2
672.0	0	3	3
673.0	0	2	2
675.0	0	1	1
676.0	0	1	1
679.0	0	3	3
684.0	0	2	2
685.0	0	2	2
686.0	0	1	1
687.0	0	2	2
689.0	0	2	2
691.0	0	1	1
693.0	0	1	1
694.0	0	1	1
697.0	0	2	2
699.0	0	1	1
700.0	0	2	2
702.0	0	1	1
703.0	0	1	1
704.0	0	3	3
705.0	0	1	1
706.0	0	1	1
708.0	0	2	2
711.0	0	1	1
715.0	0	1	1
718.0	0	1	1
719.0	0	2	2
722.0	0	2	2
723.0	0	1	1
724.0	0	1	1
725.0	0	1	1
728.0	0	1	1
729.0	0	2	2
734.0	0	2	2
736.0	0	1	1
737.0	0	1	1
740.0	0	2	2
742.0	0	1	1
743.0	0	1	1
745.0	0	1	1
746.0	0	1	1
750.0	0	1	1
751.0	0	1	1
752.0	0	1	1
753.0	0	1	1
754.0	0	2	2
756.0	0	2	2
758.0	0	2	2
759.0	0	1	1
760.0	0	2	2
764.0	0	1	1
766.0	0	1	1
768.0	0	1	1
769.0	0	1	1
770.0	0	1	1
771.0	0	1	1
775.0	0	3	3
778.0	0	2	2
779.0	0	1	1
780.0	0	2	2
782.0	0	1	1
783.0	0	2	2
784.0	0	2	2
785.0	0	1	1
786.0	0	1	1
789.0	0	1	1
791.0	0	3	3
792.0	0	2	2
793.0	0	2	2
796.0	0	1	1
800.0	0	1	1
802.0	0	1	1
803.0	0	1	1
805.0	0	1	1
808.0	0	2	2
813.0	0	2	2
814.0	0	1	1
815.0	0	2	2
817.0	0	3	3
820.0	0	1	1
822.0	0	1	1
828.0	0	2	2
830.0	0	1	1
832.0	0	2	2
833.0	0	1	1
835.0	0	1	1
836.0	0	1	1
838.0	0	1	1
840.0	0	1	1
842.0	0	1	1
844.0	0	1	1
845.0	0	1	1
846.0	0	1	1
850.0	0	1	1
852.0	0	1	1
853.0	0	3	3
855.0	0	1	1
857.0	0	1	1
858.0	0	1	1
859.0	0	1	1
860.0	0	1	1
868.0	0	1	1
869.0	0	1	1
870.0	0	1	1
872.0	0	1	1
875.0	0	2	2
876.0	0	1	1
878.0	0	1	1
879.0	0	2	2
880.0	0	2	2
882.0	0	2	2
883.0	0	1	1
884.0	0	1	1
889.0	0	1	1
891.0	0	1	1
897.0	0	1	1
899.0	0	1	1
906.0	0	1	1
907.0	0	2	2
908.0	0	1	1
910.0	0	1	1
912.0	0	1	1
919.0	0	1	1
920.0	0	1	1
922.0	0	2	2
926.0	0	1	1
933.0	0	1	1
934.0	0	1	1
938.0	0	2	2
942.0	0	1	1
943.0	0	2	2
944.0	0	1	1
946.0	0	1	1
950.0	0	1	1
952.0	0	1	1
955.0	0	1	1
958.0	0	2	2
960.0	0	1	1
962.0	0	1	1
963.0	0	1	1
966.0	0	2	2
967.0	0	1	1
968.0	0	1	1
969.0	0	1	1
971.0	0	1	1
977.0	0	1	1
978.0	0	1	1
979.0	0	3	3
982.0	0	2	2
983.0	0	1	1
985.0	0	1	1
986.0	0	1	1
989.0	0	1	1
997.0	0	2	2
998.0	0	1	1
1006.0	0	1	1
1007.0	0	1	1
1016.0	0	1	1
1019.0	0	1	1
1020.0	0	1	1
1021.0	0	1	1
1022.0	0	1	1
1040.0	0	1	1
1041.0	0	1	1
1047.0	0	1	1
1051.0	0	1	1
1052.0	0	1	1
1053.0	0	1	1
1054.0	0	1	1
1062.0	0	1	1
1066.0	0	1	1
1067.0	0	1	1
1068.0	0	1	1
1074.0	0	1	1
1078.0	0	2	2
1080.0	0	1	1
1083.0	0	1	1
1086.0	0	1	1
1099.0	0	1	1
1110.0	0	1	1
1111.0	0	1	1
1115.0	0	1	1
1119.0	0	1	1
1122.0	0	1	1
1124.0	0	1	1
1125.0	0	1	1
1126.0	0	1	1
1137.0	0	1	1
1139.0	0	1	1
1143.0	0	1	1
1145.0	0	1	1
1152.0	0	2	2
1155.0	0	1	1
1157.0	0	1	1
1160.0	0	1	1
1163.0	0	1	1
1171.0	0	1	1
1173.0	0	1	1
1178.0	0	1	1
1180.0	0	1	1
1181.0	0	1	1
1187.0	0	2	2
1190.0	0	1	1
1191.0	0	2	2
1193.0	0	1	1
1196.0	0	1	1
1201.0	0	1	1
1202.0	0	1	1
1217.0	0	1	1
1223.0	0	1	1
1226.0	0	1	1
1231.0	0	1	1
1233.0	0	3	3
1235.0	0	1	1
1254.0	0	2	2
1256.0	0	1	1
1267.0	0	1	1
1268.0	0	1	1
1269.0	0	1	1
1280.0	0	1	1
1284.0	0	1	1
1285.0	0	2	2
1293.0	0	1	1
1297.0	0	1	1
1306.0	0	1	1
1308.0	0	1	1
1311.0	0	1	1
1315.0	0	1	1
1321.0	0	1	1
1324.0	0	1	1
1336.0	0	1	1
1343.0	0	1	1
1344.0	0	1	1
1350.0	0	1	1
1365.0	0	1	1
1371.0	0	1	1
1378.0	0	1	1
1379.0	0	1	1
1382.0	0	1	1
1385.0	0	1	1
1395.0	0	1	1
1404.0	0	1	1
1406.0	0	1	1
1420.0	0	1	1
1430.0	0	1	1
1435.0	0	1	1
1443.0	0	1	1
1446.0	0	1	1
1454.0	0	2	2
1456.0	0	1	1
1465.0	0	1	1
1467.0	0	1	1
1469.0	0	1	1
1477.0	0	1	1
1499.0	0	1	1
1505.0	0	1	1
1511.0	0	1	1
1520.0	0	1	1
1528.0	0	1	1
1536.0	0	1	1
1542.0	0	1	1
1547.0	0	1	1
1551.0	0	1	1
1565.0	0	1	1
1568.0	0	1	1
1569.0	0	2	2
1581.0	0	1	1
1598.0	0	1	1
1599.0	0	1	1
1600.0	0	1	1
1603.0	0	1	1
1610.0	0	1	1
1621.0	0	1	1
1623.0	0	1	1
1668.0	0	1	1
1673.0	0	1	1
1690.0	0	1	1
1704.0	0	1	1
1713.0	0	1	1
1727.0	0	1	1
1749.0	0	1	1
1782.0	0	1	1
1787.0	0	1	1
1802.0	0	1	1
1818.0	0	1	1
1834.0	0	1	1
1849.0	0	1	1
1858.0	0	1	1
1862.0	0	1	1
1874.0	0	1	1
1899.0	0	1	1
1900.0	0	1	1
1919.0	0	1	1
1922.0	0	1	1
1923.0	0	1	1
1931.0	0	1	1
1977.0	0	1	1
1992.0	0	2	2
2010.0	0	1	1
2013.0	0	1	1
2017.0	0	1	1
2018.0	0	1	1
2038.0	0	1	1
2045.0	0	1	1
2059.0	0	1	1
2094.0	0	1	1
2100.0	0	2	2
2134.0	0	1	1
2162.0	0	1	1
2163.0	0	1	1
2206.0	0	1	1
2213.0	0	1	1
2232.0	0	1	1
2265.0	0	1	1
2269.0	0	1	1
2277.0	0	1	1
2285.0	0	1	1
2306.0	0	1	1
2384.0	0	1	1
2387.0	0	1	1
2400.0	0	1	1
2405.0	0	1	1
2415.0	0	1	1
2425.0	0	1	1
2471.0	0	1	1
2482.0	0	1	1
2508.0	0	1	1
2582.0	0	1	1
2638.0	0	1	1
2652.0	0	1	1
2762.0	0	1	1
2770.0	0	1	1
2799.0	0	1	1
2833.0	0	1	1
2837.0	0	1	1
2913.0	0	1	1
3034.0	0	1	1
3065.0	0	1	1
3146.0	0	1	1
3159.0	0	1	1
3163.0	0	1	1
3183.0	0	1	1
3233.0	0	1	1
3340.0	0	1	1
3356.0	0	1	1
3367.0	0	1	1
3381.0	0	1	1
3395.0	0	1	1
3449.0	0	1	1
3535.0	0	1	1
3582.0	0	1	1
3645.0	0	1	1
3655.0	0	1	1
3672.0	0	1	1
3692.0	0	1	1
3744.0	0	1	1
3866.0	0	1	1
3990.0	0	1	1
4086.0	0	1	1
4297.0	0	1	1
4388.0	0	1	1
4488.0	0	1	1
4718.0	0	1	1
4837.0	0	1	1
4953.0	0	1	1
5023.0	0	1	1
5287.0	0	1	1
5307.0	0	1	1
5371.0	0	1	1
5662.0	0	1	1
5671.0	0	1	1
5782.0	0	1	1
5982.0	0	1	1
6396.0	0	1	1
6599.0	0	1	1
7185.0	0	1	1
7482.0	0	1	1
8350.0	0	1	1
9818.0	0	1	1
11856.0	0	1	1
14005.0	0	1	1
14708.0	0	1	1

