## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT data/mapped_data/4202L_trimmed_Aligned.sortedByCoord.out.bam --OUTPUT data/mapped_data/4202L_trimmed_Aligned.sortedByCoord.dupMarker.out.bam --METRICS_FILE qc_reports/mapping_reads/4202L_trimmed_marked_dup_metrics.txt --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Mar 29 03:15:43 PDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	16112862	4039928	0	0	5946958	0	0.369081	16039799

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
129.0	0	12	12
130.0	0	8	8
131.0	0	10	10
132.0	0	11	11
133.0	0	16	16
134.0	0	11	11
135.0	0	10	10
136.0	0	14	14
137.0	0	10	10
138.0	0	10	10
139.0	0	10	10
140.0	0	14	14
141.0	0	13	13
142.0	0	10	10
143.0	0	12	12
144.0	0	4	4
145.0	0	9	9
146.0	0	6	6
147.0	0	8	8
148.0	0	9	9
149.0	0	6	6
150.0	0	6	6
151.0	0	11	11
152.0	0	8	8
153.0	0	9	9
154.0	0	7	7
155.0	0	8	8
156.0	0	5	5
157.0	0	4	4
158.0	0	11	11
159.0	0	5	5
160.0	0	6	6
161.0	0	8	8
162.0	0	9	9
163.0	0	8	8
164.0	0	3	3
165.0	0	5	5
166.0	0	4	4
167.0	0	3	3
168.0	0	1	1
169.0	0	8	8
170.0	0	6	6
171.0	0	1	1
172.0	0	5	5
173.0	0	2	2
174.0	0	6	6
175.0	0	6	6
176.0	0	6	6
177.0	0	1	1
179.0	0	1	1
180.0	0	7	7
181.0	0	4	4
182.0	0	2	2
183.0	0	3	3
184.0	0	4	4
185.0	0	4	4
186.0	0	5	5
187.0	0	2	2
188.0	0	2	2
189.0	0	6	6
190.0	0	3	3
191.0	0	2	2
192.0	0	8	8
193.0	0	6	6
194.0	0	2	2
195.0	0	1	1
196.0	0	3	3
197.0	0	7	7
198.0	0	4	4
199.0	0	2	2
200.0	0	1	1
201.0	0	3	3
202.0	0	1	1
203.0	0	2	2
204.0	0	4	4
205.0	0	4	4
206.0	0	5	5
207.0	0	3	3
209.0	0	2	2
210.0	0	1	1
211.0	0	2	2
212.0	0	2	2
213.0	0	5	5
214.0	0	3	3
215.0	0	1	1
216.0	0	1	1
217.0	0	1	1
218.0	0	2	2
219.0	0	3	3
220.0	0	2	2
222.0	0	3	3
223.0	0	3	3
226.0	0	2	2
227.0	0	1	1
228.0	0	1	1
229.0	0	3	3
230.0	0	4	4
231.0	0	1	1
232.0	0	4	4
233.0	0	2	2
235.0	0	1	1
236.0	0	3	3
237.0	0	2	2
239.0	0	1	1
241.0	0	2	2
242.0	0	2	2
243.0	0	1	1
244.0	0	2	2
245.0	0	1	1
247.0	0	3	3
248.0	0	2	2
249.0	0	1	1
250.0	0	1	1
252.0	0	1	1
254.0	0	2	2
255.0	0	1	1
258.0	0	1	1
260.0	0	1	1
261.0	0	1	1
263.0	0	3	3
266.0	0	1	1
269.0	0	1	1
270.0	0	2	2
271.0	0	1	1
272.0	0	3	3
274.0	0	1	1
278.0	0	1	1
279.0	0	1	1
280.0	0	2	2
282.0	0	1	1
283.0	0	1	1
284.0	0	1	1
285.0	0	1	1
286.0	0	1	1
288.0	0	1	1
289.0	0	4	4
290.0	0	1	1
293.0	0	2	2
295.0	0	2	2
296.0	0	1	1
297.0	0	1	1
299.0	0	1	1
301.0	0	1	1
302.0	0	1	1
303.0	0	2	2
306.0	0	2	2
307.0	0	3	3
308.0	0	1	1
310.0	0	1	1
311.0	0	1	1
314.0	0	1	1
315.0	0	3	3
319.0	0	1	1
320.0	0	1	1
323.0	0	1	1
324.0	0	1	1
328.0	0	1	1
330.0	0	1	1
332.0	0	1	1
340.0	0	1	1
347.0	0	1	1
349.0	0	1	1
352.0	0	1	1
360.0	0	1	1
361.0	0	1	1
365.0	0	1	1
373.0	0	1	1
384.0	0	1	1
393.0	0	1	1
396.0	0	1	1
402.0	0	1	1
403.0	0	1	1
404.0	0	1	1
410.0	0	1	1
413.0	0	1	1
415.0	0	2	2
417.0	0	1	1
421.0	0	1	1
427.0	0	2	2
433.0	0	1	1
440.0	0	1	1
442.0	0	1	1
451.0	0	1	1
452.0	0	1	1
468.0	0	1	1
475.0	0	1	1
476.0	0	1	1
479.0	0	2	2
481.0	0	1	1
485.0	0	2	2
486.0	0	1	1
494.0	0	1	1
507.0	0	1	1
519.0	0	1	1
527.0	0	1	1
529.0	0	1	1
542.0	0	1	1
558.0	0	1	1
569.0	0	1	1
573.0	0	1	1
611.0	0	1	1
614.0	0	1	1
636.0	0	1	1
659.0	0	1	1
721.0	0	1	1
838.0	0	1	1
908.0	0	1	1
1177.0	0	1	1

